age_group,gender_encoded,marital_status_encoded,housing_status_encoded,income_category,customer_reference,annual_income_normalized,savings_balance_normalized,checking_balance_normalized,loan_amount_normalized,loan_duration_months,existing_credits,past_due_count,credit_history_score,debt_ratio,loan_purpose_car,loan_purpose_education,loan_purpose_health,loan_purpose_housing,loan_purpose_other,credit_risk_encoded,region_Assaba,region_Brakna,region_Gorgol,region_Guidimakha,region_Hodh Ech Chargui,region_Hodh El Gharbi,region_Inchiri,region_Nouadhibou,region_Nouakchott,region_Tagant,region_Trarza,education_level_master,education_level_phd,education_level_primary,education_level_secondary,employment_status_public_sector,employment_status_retired,employment_status_self_employed,employment_status_student,employment_status_unemployed
26-35,0,1,2,Très bas,USER2041,-0.7229134398716006,-0.13703230750446266,0.1194693507786531,0.6312872632684887,36,0,0,598,1.01,False,True,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
26-35,1,1,3,Bas,USER2042,-0.4213476350778498,-0.2627693346918218,0.278430528088841,0.03733727158933521,12,0,0,610,0.687,False,False,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
36-45,0,0,2,Élevé,USER2043,0.035798842689817895,1.82997115230918,-0.25864758796221465,-0.8438032096900671,12,1,0,591,0.1,False,False,False,False,False,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56+,0,2,2,Très bas,USER2044,-1.0802508499750276,-0.9609409388659225,-0.3005538589036713,-0.2668413639499364,24,0,0,597,1.233,True,False,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
36-45,1,1,0,Très élevé,USER2045,0.8662805152530036,2.4192905990389324,0.15568053427390613,3.8810976028281496,36,0,1,698,0.871,False,False,False,False,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
46-55,0,2,0,Très élevé,USER2046,1.3352247724196185,-0.9609409388659225,-1.2790190390774945,1.1983700625735692,48,2,2,670,0.358,False,False,False,False,True,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
26-35,1,2,0,Très élevé,USER2047,0.724269009901521,-0.907559886898879,-0.3339773278170803,1.6409313035744648,24,1,0,602,0.579,False,True,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
26-35,1,2,2,Élevé,USER2048,0.28271189604296765,-0.44395608994056684,-0.6640530831318532,-1.0701114293168752,60,1,0,709,0.333,True,False,False,False,False,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26-35,1,1,2,Très élevé,USER2049,0.7551243393986178,1.3967167082898049,-0.8002824207717603,-1.5172493854337632,48,0,1,637,0.125,False,False,False,True,False,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26-35,1,1,2,Bas,USER2050,-0.5244913567211101,-0.20873380491432647,0.27929077411989744,-0.6245814645631271,24,1,0,542,0.482,False,False,False,False,False,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
18-25,0,1,3,Élevé,USER2051,0.355646041611003,2.7713519729802845,2.1496144099875156,-0.8040155239006128,12,1,0,594,0.33,True,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
26-35,1,1,2,Très bas,USER2052,-1.201893477197193,-0.5133817147633324,-0.7039801414003531,-0.801762719920495,48,0,1,535,0.881,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
46-55,0,2,3,Bas,USER2053,-0.4508681640849868,0.023924834618209687,0.24259772348694736,1.559439270933562,36,1,0,636,1.127,False,True,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
36-45,0,2,2,Très élevé,USER2054,2.9453227777339928,-0.9609409388659225,3.399561595135217,-0.34443058338281585,60,0,0,640,0.311,True,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
18-25,1,2,1,Élevé,USER2055,0.0730856258958641,-0.47549928933776453,-0.08138839545008499,-0.25766046049868185,6,0,1,537,0.468,False,False,False,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
26-35,1,2,2,Très bas,USER2056,-1.2833981998854025,-0.5388570168726737,-0.5705708584186455,-0.9384339054287869,60,2,0,559,0.864,False,False,False,False,False,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
26-35,0,1,2,Élevé,USER2057,0.06721333831635433,0.4227583501743313,-1.2754163545714918,-0.15016583385484192,48,2,1,664,0.364,False,False,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
18-25,0,1,2,Élevé,USER2058,0.2524986686963749,1.0576248481450163,0.7591981031897006,2.2438456450941584,24,2,1,676,0.882,True,False,False,False,False,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
36-45,1,1,0,Très élevé,USER2059,2.8289379812811872,2.206378114149371,-0.22165377461915853,-0.4703597401566437,36,0,2,588,0.265,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
46-55,1,2,2,Élevé,USER2060,0.3379457212412144,3.1541228270979835,-0.6010610824066106,0.0795603774634649,12,2,0,627,0.29,False,False,False,False,False,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
26-35,0,2,0,Très élevé,USER2061,1.335241985556066,1.9181710815588982,-0.9020631090777893,-1.0833809942241541,6,0,0,668,0.073,False,False,False,False,True,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
36-45,0,2,0,Élevé,USER2062,-0.05852549377007515,1.4566951596928588,0.8697914623026032,-0.8255399831625844,36,0,3,481,0.177,False,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26-35,0,0,3,Très élevé,USER2063,0.71173210885573,1.999122422395372,-1.0999035261825592,-0.24179386833455255,60,1,0,609,0.413,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
46-55,1,1,3,Bas,USER2064,-0.6456953097689664,-0.37222005978191036,-1.2790190390774945,0.6650744747550899,6,0,0,641,0.978,False,False,False,False,False,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
26-35,0,1,2,Élevé,USER2065,-0.1836514338769415,-0.5008956594498655,-0.9135858782832539,-0.06975980141095438,60,0,2,612,0.512,False,False,False,False,False,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
26-35,0,2,3,Bas,USER2066,-0.428637137558188,1.1351952684330262,0.1880367806675837,-0.08710348312876194,60,1,0,642,0.69,False,True,False,False,False,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
36-45,1,2,2,Très élevé,USER2067,0.5991811473389173,2.5309547088849706,-0.04549737871075134,0.03612683386974543,6,1,1,597,0.426,True,False,False,False,False,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
36-45,1,1,3,Très élevé,USER2068,1.887105572260742,1.4178408840512686,-1.2790190390774945,0.5020322308913019,48,1,1,655,0.597,False,True,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
18-25,1,1,3,Très élevé,USER2069,3.0435779686262165,4.145247250196636,2.556688653097098,2.7505019066513308,24,1,0,699,0.554,False,True,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
36-45,1,1,2,Très bas,USER2070,-0.7933861069276705,0.3627634546051851,0.16868124496881698,-0.1546261918068685,18,0,0,610,0.833,False,False,False,False,True,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
36-45,1,1,2,Élevé,USER2071,0.18646125313156195,0.5924851660737347,1.3955570196445053,-1.110660284887273,12,0,1,684,0.128,True,False,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
26-35,0,1,2,Très élevé,USER2072,1.316081678249428,-0.5736512279062106,3.275550338342418,1.4447111072631749,18,2,0,695,0.422,True,False,False,False,False,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
36-45,1,2,0,Très bas,USER2073,-1.1653296457219333,-0.9609409388659225,-0.8516546320624718,0.1747130643683098,6,0,0,675,1.526,False,False,False,True,False,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
46-55,0,1,0,Très élevé,USER2074,2.9115537336855417,-0.5085948180140235,1.9837744984365129,0.8455589807117123,24,3,1,539,0.395,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
36-45,1,1,0,Très élevé,USER2075,1.2594572402703168,2.1113686557210585,-1.2790190390774945,0.10041739910435422,24,2,1,527,0.193,False,False,False,True,False,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26-35,1,1,2,Très bas,USER2076,-1.4248818357191675,-0.94734983559109,-0.7431148677981434,1.6491635729250527,12,0,0,568,1.8,False,True,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
26-35,1,2,2,Bas,USER2077,-0.7003903116353928,-0.9609409388659225,0.19097002559302742,-0.8459622815103234,24,0,0,593,0.386,False,True,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
46-55,0,2,3,Élevé,USER2078,-0.158240149988953,-0.5477598883947479,0.37912135582168954,-0.41814284675521973,24,1,2,523,0.556,True,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
26-35,0,2,0,Très élevé,USER2079,0.7497559272678386,3.9238281981878123,1.611103628553911,1.5381200527802528,24,2,0,621,0.67,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
56+,1,1,2,Bas,USER2080,-0.45532375837386346,-0.6938038162888109,-0.7658014313615265,-1.516228028105618,24,0,1,504,0.22,False,False,False,False,False,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
26-35,1,2,2,Élevé,USER2081,-0.15479022015675575,0.14605565618164787,-0.15998124900922045,0.098310041579194,24,1,0,714,0.528,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
36-45,1,1,3,Très élevé,USER2082,0.7073646666898717,1.7489869231405226,3.0561908344306983,0.3350920220346558,36,0,1,609,0.481,True,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
46-55,0,1,3,Bas,USER2083,-0.6083631464759226,-0.16592470732766992,-0.7167221314844201,0.07913373452892333,36,0,0,676,0.672,False,False,False,True,False,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
26-35,1,2,0,Bas,USER2084,-0.6105752953144997,-0.9609409388659225,0.21348195274409087,0.46808018008908236,12,1,2,612,0.78,True,False,False,False,False,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
46-55,1,2,2,Très élevé,USER2085,1.3910062883230065,0.9539822025185344,-0.32818522014181034,1.550610671117649,18,2,0,513,0.505,False,False,False,True,False,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26-35,1,2,2,Bas,USER2086,-0.5965252030919315,-0.9609409388659225,0.3153499592562797,-0.09225067156253176,24,2,0,651,0.796,False,False,False,True,False,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
36-45,1,1,2,Élevé,USER2087,0.05263641979645959,0.10904477155894277,0.2674898802577755,-0.1188819174652296,24,1,1,509,0.358,False,True,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
18-25,0,2,2,Élevé,USER2088,-0.05929486880825038,-0.26888820889456255,-1.2790190390774945,-0.9833897885843937,12,0,1,511,0.371,False,False,False,False,False,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
26-35,1,1,2,Élevé,USER2089,0.13138964870407663,0.1754479586540444,-0.6840360163119165,-1.1275078325865038,48,1,0,639,0.304,False,False,False,False,True,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
36-45,0,1,0,Très élevé,USER2090,1.0018068410454128,-0.8045306086676194,-1.2790190390774945,0.08759710213572139,24,0,2,564,0.325,False,True,False,False,False,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26-35,0,1,2,Élevé,USER2091,0.10939543320597683,0.2448686502269823,0.6687623136691812,-0.8825372167169411,18,1,1,543,0.342,False,False,False,True,False,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
56+,1,2,3,Très élevé,USER2092,0.707450732372108,2.6580056249430606,-1.2790190390774945,-0.3286027769400085,24,2,0,585,0.296,True,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
36-45,1,2,2,Élevé,USER2093,0.40774811919623,-0.9609409388659225,-0.6681376347755528,0.12132451896861794,24,2,0,603,0.435,False,True,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
